run_id,subject,exercise,restimulus,rerepetition,n_samples,first_source_row,last_source_row,duration_seconds,segment_type
9936,21,2,16,6,411,5825012,5825422,4.11,active
9937,21,2,0,0,439,5825423,5825861,4.39,rest
9938,21,2,16,7,439,5825862,5826300,4.39,active
9939,21,2,0,0,393,5826301,5826693,3.93,rest
9940,21,2,16,8,453,5826694,5827146,4.53,active
9941,21,2,0,0,388,5827147,5827534,3.88,rest
9942,21,2,16,9,464,5827535,5827998,4.64,active
9943,21,2,0,0,374,5827999,5828372,3.74,rest
9944,21,2,16,10,446,5828373,5828818,4.46,active
9945,21,2,0,0,407,5828819,5829225,4.07,rest
9946,21,2,17,1,470,5829226,5829695,4.7,active
9947,21,2,0,0,372,5829696,5830067,3.72,rest
9948,21,2,17,2,385,5830068,5830452,3.85,active
9949,21,2,0,0,457,5830453,5830909,4.57,rest
9950,21,2,17,3,356,5830910,5831265,3.56,active
9951,21,2,0,0,499,5831266,5831764,4.99,rest
9952,21,2,17,4,364,5831765,5832128,3.64,active
9953,21,2,0,0,477,5832129,5832605,4.77,rest
9954,21,2,17,5,476,5832606,5833081,4.76,active
9955,21,2,0,0,363,5833082,5833444,3.63,rest
9956,21,2,17,6,477,5833445,5833921,4.77,active
9957,21,2,0,0,365,5833922,5834286,3.65,rest
9958,21,2,17,7,376,5834287,5834662,3.76,active
9959,21,2,0,0,508,5834663,5835170,5.08,rest
9960,21,2,17,8,332,5835171,5835502,3.32,active
9961,21,2,0,0,509,5835503,5836011,5.09,rest
9962,21,2,17,9,344,5836012,5836355,3.44,active
9963,21,2,0,0,487,5836356,5836842,4.87,rest
9964,21,2,17,10,356,5836843,5837198,3.56,active
9965,21,2,0,0,463,5837199,5837661,4.63,rest
9966,21,3,0,0,432,5837662,5838093,4.32,rest
9967,21,3,1,1,319,5838094,5838412,3.19,active
9968,21,3,0,0,475,5838413,5838887,4.75,rest
9969,21,3,1,2,360,5838888,5839247,3.6,active
9970,21,3,0,0,474,5839248,5839721,4.74,rest
9971,21,3,1,3,350,5839722,5840071,3.5,active
9972,21,3,0,0,491,5840072,5840562,4.91,rest
9973,21,3,1,4,371,5840563,5840933,3.71,active
9974,21,3,0,0,466,5840934,5841399,4.66,rest
9975,21,3,1,5,404,5841400,5841803,4.04,active
9976,21,3,0,0,433,5841804,5842236,4.33,rest
9977,21,3,1,6,334,5842237,5842570,3.34,active
9978,21,3,0,0,498,5842571,5843068,4.98,rest
9979,21,3,1,7,311,5843069,5843379,3.11,active
9980,21,3,0,0,507,5843380,5843886,5.07,rest
9981,21,3,1,8,387,5843887,5844273,3.87,active
9982,21,3,0,0,498,5844274,5844771,4.98,rest
9983,21,3,1,9,365,5844772,5845136,3.65,active
9984,21,3,0,0,474,5845137,5845610,4.74,rest
9985,21,3,1,10,336,5845611,5845946,3.36,active
9986,21,3,0,0,1697,5845947,5847643,16.97,rest
9987,21,3,2,1,326,5847644,5847969,3.26,active
9988,21,3,0,0,467,5847970,5848436,4.67,rest
9989,21,3,2,2,334,5848437,5848770,3.34,active
9990,21,3,0,0,509,5848771,5849279,5.09,rest
9991,21,3,2,3,344,5849280,5849623,3.44,active
9992,21,3,0,0,500,5849624,5850123,5.0,rest
9993,21,3,2,4,339,5850124,5850462,3.39,active
9994,21,3,0,0,529,5850463,5850991,5.29,rest
9995,21,3,2,5,326,5850992,5851317,3.26,active
9996,21,3,0,0,508,5851318,5851825,5.08,rest
9997,21,3,2,6,342,5851826,5852167,3.42,active
9998,21,3,0,0,515,5852168,5852682,5.15,rest
9999,21,3,2,7,315,5852683,5852997,3.15,active
10000,21,3,0,0,522,5852998,5853519,5.22,rest
10001,21,3,2,8,356,5853520,5853875,3.56,active
10002,21,3,0,0,490,5853876,5854365,4.9,rest
10003,21,3,2,9,312,5854366,5854677,3.12,active
10004,21,3,0,0,552,5854678,5855229,5.52,rest
10005,21,3,2,10,323,5855230,5855552,3.23,active
10006,21,3,0,0,855,5855553,5856407,8.55,rest
10007,21,3,3,1,316,5856408,5856723,3.16,active
10008,21,3,0,0,506,5856724,5857229,5.06,rest
10009,21,3,3,2,291,5857230,5857520,2.91,active
10010,21,3,0,0,547,5857521,5858067,5.47,rest
10011,21,3,3,3,288,5858068,5858355,2.88,active
10012,21,3,0,0,543,5858356,5858898,5.43,rest
10013,21,3,3,4,296,5858899,5859194,2.96,active
10014,21,3,0,0,537,5859195,5859731,5.37,rest
10015,21,3,3,5,326,5859732,5860057,3.26,active
10016,21,3,0,0,545,5860058,5860602,5.45,rest
10017,21,3,3,6,263,5860603,5860865,2.63,active
10018,21,3,0,0,553,5860866,5861418,5.53,rest
10019,21,3,3,7,312,5861419,5861730,3.12,active
10020,21,3,0,0,510,5861731,5862240,5.1,rest
10021,21,3,3,8,355,5862241,5862595,3.55,active
10022,21,3,0,0,447,5862596,5863042,4.47,rest
10023,21,3,3,9,381,5863043,5863423,3.81,active
10024,21,3,0,0,508,5863424,5863931,5.08,rest
10025,21,3,3,10,331,5863932,5864262,3.31,active
10026,21,3,0,0,2009,5864263,5866271,20.09,rest
10027,21,3,4,1,272,5866272,5866543,2.72,active
10028,21,3,0,0,518,5866544,5867061,5.18,rest
10029,21,3,4,2,388,5867062,5867449,3.88,active
10030,21,3,0,0,444,5867450,5867893,4.44,rest
10031,21,3,4,3,299,5867894,5868192,2.99,active
10032,21,3,0,0,557,5868193,5868749,5.57,rest
10033,21,3,4,4,279,5868750,5869028,2.79,active
10034,21,3,0,0,559,5869029,5869587,5.59,rest
10035,21,3,4,5,276,5869588,5869863,2.76,active
10036,21,3,0,0,577,5869864,5870440,5.77,rest
10037,21,3,4,6,277,5870441,5870717,2.77,active
10038,21,3,0,0,584,5870718,5871301,5.84,rest
10039,21,3,4,7,290,5871302,5871591,2.9,active
10040,21,3,0,0,535,5871592,5872126,5.35,rest
10041,21,3,4,8,284,5872127,5872410,2.84,active
10042,21,3,0,0,553,5872411,5872963,5.53,rest
10043,21,3,4,9,334,5872964,5873297,3.34,active
10044,21,3,0,0,526,5873298,5873823,5.26,rest
10045,21,3,4,10,304,5873824,5874127,3.04,active
10046,21,3,0,0,1510,5874128,5875637,15.1,rest
10047,21,3,5,1,398,5875638,5876035,3.98,active
10048,21,3,0,0,416,5876036,5876451,4.16,rest
10049,21,3,5,2,383,5876452,5876834,3.83,active
10050,21,3,0,0,446,5876835,5877280,4.46,rest
10051,21,3,5,3,357,5877281,5877637,3.57,active
10052,21,3,0,0,478,5877638,5878115,4.78,rest
10053,21,3,5,4,426,5878116,5878541,4.26,active
10054,21,3,0,0,438,5878542,5878979,4.38,rest
10055,21,3,5,5,399,5878980,5879378,3.99,active
10056,21,3,0,0,453,5879379,5879831,4.53,rest
10057,21,3,5,6,389,5879832,5880220,3.89,active
10058,21,3,0,0,463,5880221,5880683,4.63,rest
10059,21,3,5,7,355,5880684,5881038,3.55,active
10060,21,3,0,0,438,5881039,5881476,4.38,rest
10061,21,3,5,8,363,5881477,5881839,3.63,active
10062,21,3,0,0,504,5881840,5882343,5.04,rest
10063,21,3,5,9,404,5882344,5882747,4.04,active
10064,21,3,0,0,440,5882748,5883187,4.4,rest
10065,21,3,5,10,339,5883188,5883526,3.39,active
10066,21,3,0,0,1148,5883527,5884674,11.48,rest
10067,21,3,6,1,451,5884675,5885125,4.51,active
10068,21,3,0,0,339,5885126,5885464,3.39,rest
10069,21,3,6,2,429,5885465,5885893,4.29,active
10070,21,3,0,0,399,5885894,5886292,3.99,rest
10071,21,3,6,3,470,5886293,5886762,4.7,active
10072,21,3,0,0,370,5886763,5887132,3.7,rest
10073,21,3,6,4,433,5887133,5887565,4.33,active
10074,21,3,0,0,413,5887566,5887978,4.13,rest
10075,21,3,6,5,486,5887979,5888464,4.86,active
10076,21,3,0,0,341,5888465,5888805,3.41,rest
10077,21,3,6,6,430,5888806,5889235,4.3,active
10078,21,3,0,0,427,5889236,5889662,4.27,rest
10079,21,3,6,7,433,5889663,5890095,4.33,active
10080,21,3,0,0,401,5890096,5890496,4.01,rest
10081,21,3,6,8,428,5890497,5890924,4.28,active
10082,21,3,0,0,420,5890925,5891344,4.2,rest
10083,21,3,6,9,450,5891345,5891794,4.5,active
10084,21,3,0,0,457,5891795,5892251,4.57,rest
10085,21,3,6,10,412,5892252,5892663,4.12,active
10086,21,3,0,0,1631,5892664,5894294,16.31,rest
10087,21,3,7,1,339,5894295,5894633,3.39,active
10088,21,3,0,0,452,5894634,5895085,4.52,rest
10089,21,3,7,2,349,5895086,5895434,3.49,active
10090,21,3,0,0,481,5895435,5895915,4.81,rest
10091,21,3,7,3,315,5895916,5896230,3.15,active
10092,21,3,0,0,531,5896231,5896761,5.31,rest
10093,21,3,7,4,309,5896762,5897070,3.09,active
10094,21,3,0,0,539,5897071,5897609,5.39,rest
10095,21,3,7,5,305,5897610,5897914,3.05,active
10096,21,3,0,0,573,5897915,5898487,5.73,rest
10097,21,3,7,6,283,5898488,5898770,2.83,active
10098,21,3,0,0,559,5898771,5899329,5.59,rest
10099,21,3,7,7,287,5899330,5899616,2.87,active
10100,21,3,0,0,557,5899617,5900173,5.57,rest
10101,21,3,7,8,291,5900174,5900464,2.91,active
10102,21,3,0,0,542,5900465,5901006,5.42,rest
10103,21,3,7,9,307,5901007,5901313,3.07,active
10104,21,3,0,0,529,5901314,5901842,5.29,rest
10105,21,3,7,10,259,5901843,5902101,2.59,active
10106,21,3,0,0,1155,5902102,5903256,11.55,rest
10107,21,3,8,1,330,5903257,5903586,3.3,active
10108,21,3,0,0,472,5903587,5904058,4.72,rest
10109,21,3,8,2,299,5904059,5904357,2.99,active
10110,21,3,0,0,537,5904358,5904894,5.37,rest
10111,21,3,8,3,300,5904895,5905194,3.0,active
10112,21,3,0,0,565,5905195,5905759,5.65,rest
10113,21,3,8,4,340,5905760,5906099,3.4,active
10114,21,3,0,0,467,5906100,5906566,4.67,rest
10115,21,3,8,5,343,5906567,5906909,3.43,active
10116,21,3,0,0,541,5906910,5907450,5.41,rest
10117,21,3,8,6,288,5907451,5907738,2.88,active
10118,21,3,0,0,534,5907739,5908272,5.34,rest
10119,21,3,8,7,357,5908273,5908629,3.57,active
10120,21,3,0,0,487,5908630,5909116,4.87,rest
10121,21,3,8,8,354,5909117,5909470,3.54,active
10122,21,3,0,0,501,5909471,5909971,5.01,rest
10123,21,3,8,9,382,5909972,5910353,3.82,active
10124,21,3,0,0,465,5910354,5910818,4.65,rest
10125,21,3,8,10,311,5910819,5911129,3.11,active
10126,21,3,0,0,1435,5911130,5912564,14.35,rest
10127,21,3,9,1,294,5912565,5912858,2.94,active
10128,21,3,0,0,521,5912859,5913379,5.21,rest
10129,21,3,9,2,281,5913380,5913660,2.81,active
10130,21,3,0,0,542,5913661,5914202,5.42,rest
10131,21,3,9,3,352,5914203,5914554,3.52,active
10132,21,3,0,0,480,5914555,5915034,4.8,rest
10133,21,3,9,4,324,5915035,5915358,3.24,active
10134,21,3,0,0,550,5915359,5915908,5.5,rest
10135,21,3,9,5,361,5915909,5916269,3.61,active
10136,21,3,0,0,472,5916270,5916741,4.72,rest
10137,21,3,9,6,304,5916742,5917045,3.04,active
10138,21,3,0,0,562,5917046,5917607,5.62,rest
10139,21,3,9,7,274,5917608,5917881,2.74,active
10140,21,3,0,0,558,5917882,5918439,5.58,rest
10141,21,3,9,8,278,5918440,5918717,2.78,active
10142,21,3,0,0,536,5918718,5919253,5.36,rest
10143,21,3,9,9,363,5919254,5919616,3.63,active
10144,21,3,0,0,511,5919617,5920127,5.11,rest
10145,21,3,9,10,284,5920128,5920411,2.84,active
10146,21,3,0,0,1494,5920412,5921905,14.94,rest
10147,21,3,10,1,397,5921906,5922302,3.97,active
10148,21,3,0,0,403,5922303,5922705,4.03,rest
10149,21,3,10,2,401,5922706,5923106,4.01,active
10150,21,3,0,0,447,5923107,5923553,4.47,rest
10151,21,3,10,3,318,5923554,5923871,3.18,active
10152,21,3,0,0,514,5923872,5924385,5.14,rest
10153,21,3,10,4,406,5924386,5924791,4.06,active
10154,21,3,0,0,448,5924792,5925239,4.48,rest
10155,21,3,10,5,393,5925240,5925632,3.93,active
10156,21,3,0,0,460,5925633,5926092,4.6,rest
10157,21,3,10,6,395,5926093,5926487,3.95,active
10158,21,3,0,0,447,5926488,5926934,4.47,rest
10159,21,3,10,7,397,5926935,5927331,3.97,active
10160,21,3,0,0,452,5927332,5927783,4.52,rest
10161,21,3,10,8,340,5927784,5928123,3.4,active
10162,21,3,0,0,527,5928124,5928650,5.27,rest
10163,21,3,10,9,361,5928651,5929011,3.61,active
10164,21,3,0,0,482,5929012,5929493,4.82,rest
10165,21,3,10,10,364,5929494,5929857,3.64,active
10166,21,3,0,0,937,5929858,5930794,9.37,rest
10167,21,3,11,1,397,5930795,5931191,3.97,active
10168,21,3,0,0,380,5931192,5931571,3.8,rest
10169,21,3,11,2,387,5931572,5931958,3.87,active
10170,21,3,0,0,469,5931959,5932427,4.69,rest
10171,21,3,11,3,389,5932428,5932816,3.89,active
10172,21,3,0,0,456,5932817,5933272,4.56,rest
10173,21,3,11,4,382,5933273,5933654,3.82,active
10174,21,3,0,0,446,5933655,5934100,4.46,rest
10175,21,3,11,5,415,5934101,5934515,4.15,active
10176,21,3,0,0,434,5934516,5934949,4.34,rest
10177,21,3,11,6,404,5934950,5935353,4.04,active
10178,21,3,0,0,449,5935354,5935802,4.49,rest
10179,21,3,11,7,421,5935803,5936223,4.21,active
10180,21,3,0,0,441,5936224,5936664,4.41,rest
10181,21,3,11,8,391,5936665,5937055,3.91,active
10182,21,3,0,0,446,5937056,5937501,4.46,rest
10183,21,3,11,9,382,5937502,5937883,3.82,active
10184,21,3,0,0,496,5937884,5938379,4.96,rest
10185,21,3,11,10,344,5938380,5938723,3.44,active
10186,21,3,0,0,722,5938724,5939445,7.22,rest
10187,21,3,12,1,371,5939446,5939816,3.71,active
10188,21,3,0,0,413,5939817,5940229,4.13,rest
10189,21,3,12,2,379,5940230,5940608,3.79,active
10190,21,3,0,0,447,5940609,5941055,4.47,rest
10191,21,3,12,3,427,5941056,5941482,4.27,active
10192,21,3,0,0,409,5941483,5941891,4.09,rest
10193,21,3,12,4,439,5941892,5942330,4.39,active
10194,21,3,0,0,434,5942331,5942764,4.34,rest
10195,21,3,12,5,389,5942765,5943153,3.89,active
10196,21,3,0,0,462,5943154,5943615,4.62,rest
10197,21,3,12,6,404,5943616,5944019,4.04,active
10198,21,3,0,0,455,5944020,5944474,4.55,rest
10199,21,3,12,7,364,5944475,5944838,3.64,active
10200,21,3,0,0,448,5944839,5945286,4.48,rest
10201,21,3,12,8,393,5945287,5945679,3.93,active
10202,21,3,0,0,490,5945680,5946169,4.9,rest
10203,21,3,12,9,341,5946170,5946510,3.41,active
10204,21,3,0,0,507,5946511,5947017,5.07,rest
10205,21,3,12,10,347,5947018,5947364,3.47,active
10206,21,3,0,0,737,5947365,5948101,7.37,rest
10207,21,3,13,1,313,5948102,5948414,3.13,active
10208,21,3,0,0,461,5948415,5948875,4.61,rest
10209,21,3,13,2,389,5948876,5949264,3.89,active
10210,21,3,0,0,447,5949265,5949711,4.47,rest
10211,21,3,13,3,359,5949712,5950070,3.59,active
10212,21,3,0,0,432,5950071,5950502,4.32,rest
10213,21,3,13,4,413,5950503,5950915,4.13,active
10214,21,3,0,0,443,5950916,5951358,4.43,rest
10215,21,3,13,5,324,5951359,5951682,3.24,active
10216,21,3,0,0,511,5951683,5952193,5.11,rest
10217,21,3,13,6,375,5952194,5952568,3.75,active
10218,21,3,0,0,467,5952569,5953035,4.67,rest
10219,21,3,13,7,368,5953036,5953403,3.68,active
10220,21,3,0,0,495,5953404,5953898,4.95,rest
10221,21,3,13,8,367,5953899,5954265,3.67,active
10222,21,3,0,0,471,5954266,5954736,4.71,rest
10223,21,3,13,9,358,5954737,5955094,3.58,active
10224,21,3,0,0,504,5955095,5955598,5.04,rest
10225,21,3,13,10,380,5955599,5955978,3.8,active
10226,21,3,0,0,2511,5955979,5958489,25.11,rest
10227,21,3,14,1,387,5958490,5958876,3.87,active
10228,21,3,0,0,401,5958877,5959277,4.01,rest
10229,21,3,14,2,367,5959278,5959644,3.67,active
10230,21,3,0,0,468,5959645,5960112,4.68,rest
10231,21,3,14,3,418,5960113,5960530,4.18,active
10232,21,3,0,0,457,5960531,5960987,4.57,rest
10233,21,3,14,4,319,5960988,5961306,3.19,active
10234,21,3,0,0,500,5961307,5961806,5.0,rest
10235,21,3,14,5,372,5961807,5962178,3.72,active
10236,21,3,0,0,478,5962179,5962656,4.78,rest
10237,21,3,14,6,435,5962657,5963091,4.35,active
10238,21,3,0,0,392,5963092,5963483,3.92,rest
10239,21,3,14,7,393,5963484,5963876,3.93,active
10240,21,3,0,0,460,5963877,5964336,4.6,rest
10241,21,3,14,8,329,5964337,5964665,3.29,active
10242,21,3,0,0,514,5964666,5965179,5.14,rest
10243,21,3,14,9,305,5965180,5965484,3.05,active
10244,21,3,0,0,560,5965485,5966044,5.6,rest
10245,21,3,14,10,303,5966045,5966347,3.03,active
10246,21,3,0,0,1399,5966348,5967746,13.99,rest
10247,21,3,15,1,378,5967747,5968124,3.78,active
10248,21,3,0,0,402,5968125,5968526,4.02,rest
10249,21,3,15,2,546,5968527,5969072,5.46,active
10250,21,3,0,0,327,5969073,5969399,3.27,rest
10251,21,3,15,3,441,5969400,5969840,4.41,active
10252,21,3,0,0,500,5969841,5970340,5.0,rest
10253,21,3,15,4,442,5970341,5970782,4.42,active
10254,21,3,0,0,272,5970783,5971054,2.72,rest
10255,21,3,15,5,336,5971055,5971390,3.36,active
10256,21,3,0,0,500,5971391,5971890,5.0,rest
10257,21,3,15,6,397,5971891,5972287,3.97,active
10258,21,3,0,0,446,5972288,5972733,4.46,rest
10259,21,3,15,7,323,5972734,5973056,3.23,active
10260,21,3,0,0,520,5973057,5973576,5.2,rest
10261,21,3,15,8,539,5973577,5974115,5.39,active
10262,21,3,0,0,286,5974116,5974401,2.86,rest
10263,21,3,15,9,458,5974402,5974859,4.58,active
10264,21,3,0,0,443,5974860,5975302,4.43,rest
10265,21,3,15,10,521,5975303,5975823,5.21,active
10266,21,3,0,0,2264,5975824,5978087,22.64,rest
10267,21,3,16,1,350,5978088,5978437,3.5,active
10268,21,3,0,0,436,5978438,5978873,4.36,rest
10269,21,3,16,2,395,5978874,5979268,3.95,active
10270,21,3,0,0,449,5979269,5979717,4.49,rest
10271,21,3,16,3,404,5979718,5980121,4.04,active
10272,21,3,0,0,416,5980122,5980537,4.16,rest
10273,21,3,16,4,419,5980538,5980956,4.19,active
10274,21,3,0,0,430,5980957,5981386,4.3,rest
10275,21,3,16,5,390,5981387,5981776,3.9,active
10276,21,3,0,0,466,5981777,5982242,4.66,rest
10277,21,3,16,6,336,5982243,5982578,3.36,active
10278,21,3,0,0,492,5982579,5983070,4.92,rest
10279,21,3,16,7,387,5983071,5983457,3.87,active
10280,21,3,0,0,473,5983458,5983930,4.73,rest
10281,21,3,16,8,369,5983931,5984299,3.69,active
10282,21,3,0,0,472,5984300,5984771,4.72,rest
10283,21,3,16,9,347,5984772,5985118,3.47,active
10284,21,3,0,0,466,5985119,5985584,4.66,rest
10285,21,3,16,10,354,5985585,5985938,3.54,active
10286,21,3,0,0,1295,5985939,5987233,12.95,rest
10287,21,3,17,1,348,5987234,5987581,3.48,active
10288,21,3,0,0,456,5987582,5988037,4.56,rest
10289,21,3,17,2,382,5988038,5988419,3.82,active
10290,21,3,0,0,442,5988420,5988861,4.42,rest
10291,21,3,17,3,399,5988862,5989260,3.99,active
10292,21,3,0,0,445,5989261,5989705,4.45,rest
10293,21,3,17,4,360,5989706,5990065,3.6,active
10294,21,3,0,0,493,5990066,5990558,4.93,rest
10295,21,3,17,5,320,5990559,5990878,3.2,active
10296,21,3,0,0,547,5990879,5991425,5.47,rest
10297,21,3,17,6,310,5991426,5991735,3.1,active
10298,21,3,0,0,527,5991736,5992262,5.27,rest
10299,21,3,17,7,332,5992263,5992594,3.32,active
10300,21,3,0,0,503,5992595,5993097,5.03,rest
10301,21,3,17,8,387,5993098,5993484,3.87,active
10302,21,3,0,0,456,5993485,5993940,4.56,rest
10303,21,3,17,9,375,5993941,5994315,3.75,active
10304,21,3,0,0,481,5994316,5994796,4.81,rest
10305,21,3,17,10,347,5994797,5995143,3.47,active
10306,21,3,0,0,1503,5995144,5996646,15.03,rest
10307,21,3,18,1,388,5996647,5997034,3.88,active
10308,21,3,0,0,403,5997035,5997437,4.03,rest
10309,21,3,18,2,443,5997438,5997880,4.43,active
10310,21,3,0,0,394,5997881,5998274,3.94,rest
10311,21,3,18,3,421,5998275,5998695,4.21,active
10312,21,3,0,0,427,5998696,5999122,4.27,rest
10313,21,3,18,4,408,5999123,5999530,4.08,active
10314,21,3,0,0,434,5999531,5999964,4.34,rest
10315,21,3,18,5,415,5999965,6000379,4.15,active
10316,21,3,0,0,431,6000380,6000810,4.31,rest
10317,21,3,18,6,412,6000811,6001222,4.12,active
10318,21,3,0,0,447,6001223,6001669,4.47,rest
10319,21,3,18,7,401,6001670,6002070,4.01,active
10320,21,3,0,0,438,6002071,6002508,4.38,rest
10321,21,3,18,8,402,6002509,6002910,4.02,active
10322,21,3,0,0,431,6002911,6003341,4.31,rest
10323,21,3,18,9,427,6003342,6003768,4.27,active
10324,21,3,0,0,422,6003769,6004190,4.22,rest
10325,21,3,18,10,426,6004191,6004616,4.26,active
10326,21,3,0,0,1107,6004617,6005723,11.07,rest
10327,21,3,19,1,351,6005724,6006074,3.51,active
10328,21,3,0,0,426,6006075,6006500,4.26,rest
10329,21,3,19,2,390,6006501,6006890,3.9,active
10330,21,3,0,0,450,6006891,6007340,4.5,rest
10331,21,3,19,3,354,6007341,6007694,3.54,active
10332,21,3,0,0,473,6007695,6008167,4.73,rest
10333,21,3,19,4,392,6008168,6008559,3.92,active
10334,21,3,0,0,456,6008560,6009015,4.56,rest
10335,21,3,19,5,439,6009016,6009454,4.39,active
10336,21,3,0,0,424,6009455,6009878,4.24,rest
10337,21,3,19,6,386,6009879,6010264,3.86,active
10338,21,3,0,0,454,6010265,6010718,4.54,rest
10339,21,3,19,7,388,6010719,6011106,3.88,active
10340,21,3,0,0,444,6011107,6011550,4.44,rest
10341,21,3,19,8,420,6011551,6011970,4.2,active
10342,21,3,0,0,435,6011971,6012405,4.35,rest
10343,21,3,19,9,378,6012406,6012783,3.78,active
10344,21,3,0,0,448,6012784,6013231,4.48,rest
10345,21,3,19,10,435,6013232,6013666,4.35,active
10346,21,3,0,0,1573,6013667,6015239,15.73,rest
10347,21,3,20,1,416,6015240,6015655,4.16,active
10348,21,3,0,0,363,6015656,6016018,3.63,rest
10349,21,3,20,2,483,6016019,6016501,4.83,active
10350,21,3,0,0,368,6016502,6016869,3.68,rest
10351,21,3,20,3,414,6016870,6017283,4.14,active
10352,21,3,0,0,389,6017284,6017672,3.89,rest
10353,21,3,20,4,434,6017673,6018106,4.34,active
10354,21,3,0,0,446,6018107,6018552,4.46,rest
10355,21,3,20,5,416,6018553,6018968,4.16,active
10356,21,3,0,0,396,6018969,6019364,3.96,rest
10357,21,3,20,6,428,6019365,6019792,4.28,active
10358,21,3,0,0,419,6019793,6020211,4.19,rest
10359,21,3,20,7,466,6020212,6020677,4.66,active
10360,21,3,0,0,357,6020678,6021034,3.57,rest
10361,21,3,20,8,449,6021035,6021483,4.49,active
10362,21,3,0,0,417,6021484,6021900,4.17,rest
10363,21,3,20,9,476,6021901,6022376,4.76,active
10364,21,3,0,0,348,6022377,6022724,3.48,rest
10365,21,3,20,10,460,6022725,6023184,4.6,active
10366,21,3,0,0,7051,6023185,6030235,70.51,rest
10367,21,3,21,1,367,6030236,6030602,3.67,active
10368,21,3,0,0,381,6030603,6030983,3.81,rest
10369,21,3,21,2,387,6030984,6031370,3.87,active
10370,21,3,0,0,439,6031371,6031809,4.39,rest
10371,21,3,21,3,444,6031810,6032253,4.44,active
10372,21,3,0,0,314,6032254,6032567,3.14,rest
10373,21,3,21,4,466,6032568,6033033,4.66,active
10374,21,3,0,0,370,6033034,6033403,3.7,rest
10375,21,3,21,5,402,6033404,6033805,4.02,active
10376,21,3,0,0,449,6033806,6034254,4.49,rest
10377,21,3,21,6,412,6034255,6034666,4.12,active
10378,21,3,0,0,411,6034667,6035077,4.11,rest
10379,21,3,21,7,486,6035078,6035563,4.86,active
10380,21,3,0,0,373,6035564,6035936,3.73,rest
10381,21,3,21,8,451,6035937,6036387,4.51,active
10382,21,3,0,0,418,6036388,6036805,4.18,rest
10383,21,3,21,9,473,6036806,6037278,4.73,active
10384,21,3,0,0,350,6037279,6037628,3.5,rest
10385,21,3,21,10,447,6037629,6038075,4.47,active
10386,21,3,0,0,5096,6038076,6043171,50.96,rest
10387,21,3,22,1,390,6043172,6043561,3.9,active
10388,21,3,0,0,431,6043562,6043992,4.31,rest
10389,21,3,22,2,350,6043993,6044342,3.5,active
10390,21,3,0,0,486,6044343,6044828,4.86,rest
10391,21,3,22,3,361,6044829,6045189,3.61,active
10392,21,3,0,0,483,6045190,6045672,4.83,rest
10393,21,3,22,4,323,6045673,6045995,3.23,active
10394,21,3,0,0,514,6045996,6046509,5.14,rest
10395,21,3,22,5,294,6046510,6046803,2.94,active
10396,21,3,0,0,555,6046804,6047358,5.55,rest
10397,21,3,22,6,316,6047359,6047674,3.16,active
10398,21,3,0,0,541,6047675,6048215,5.41,rest
10399,21,3,22,7,326,6048216,6048541,3.26,active
10400,21,3,0,0,502,6048542,6049043,5.02,rest
10401,21,3,22,8,253,6049044,6049296,2.53,active
10402,21,3,0,0,624,6049297,6049920,6.24,rest
10403,21,3,22,9,311,6049921,6050231,3.11,active
10404,21,3,0,0,523,6050232,6050754,5.23,rest
10405,21,3,22,10,276,6050755,6051030,2.76,active
10406,21,3,0,0,6743,6051031,6057773,67.43,rest
10407,21,3,23,1,480,6057774,6058253,4.8,active
10408,21,3,0,0,351,6058254,6058604,3.51,rest
10409,21,3,23,2,426,6058605,6059030,4.26,active
10410,21,3,0,0,383,6059031,6059413,3.83,rest
10411,21,3,23,3,419,6059414,6059832,4.19,active
10412,21,3,0,0,440,6059833,6060272,4.4,rest
10413,21,3,23,4,413,6060273,6060685,4.13,active
